state,month,households,persons,region,year
Alaska,Mar 2025,29273,61389,WRO,2025
Alaska,Apr 2025,30102,63507,WRO,2025
Alaska,May 2025,31193,66376,WRO,2025
Alaska,Jun 2025,31271,66572,WRO,2025
Alaska,Jul 2025,31566,67168,WRO,2025
Alaska,Aug 2025,31117,66481,WRO,2025
Alaska,Sep 2025,30522,65146,WRO,2025
California,Oct 2024,3216228,5487503,WRO,2025
California,Nov 2024,3218729,5485613,WRO,2025
California,Dec 2024,3235612,5504763,WRO,2025
California,Jan 2025,3235148,5496920,WRO,2025
California,Feb 2025,3237952,5497691,WRO,2025
California,Mar 2025,3243361,5494014,WRO,2025
California,Apr 2025,3251191,5495825,WRO,2025
California,May 2025,3255676,5494318,WRO,2025
California,Jun 2025,3251615,5477070,WRO,2025
California,Jul 2025,3237802,5449432,WRO,2025
California,Aug 2025,3218583,5415353,WRO,2025
California,Sep 2025,3207415,5389768,WRO,2025
Hawaii,Oct 2024,83463,158170,WRO,2025
Hawaii,Nov 2024,83364,158425,WRO,2025
Hawaii,Dec 2024,82439,157287,WRO,2025
Hawaii,Jan 2025,81329,155783,WRO,2025
Hawaii,Feb 2025,81883,157314,WRO,2025
Hawaii,Mar 2025,82617,159078,WRO,2025
Hawaii,Apr 2025,83266,160967,WRO,2025
Hawaii,May 2025,84333,163576,WRO,2025
Hawaii,Jun 2025,84773,164878,WRO,2025
Hawaii,Jul 2025,84847,165536,WRO,2025
Hawaii,Aug 2025,84890,165782,WRO,2025
Hawaii,Sep 2025,86230,168947,WRO,2025
Idaho,Oct 2024,66704,132681,WRO,2025
Idaho,Nov 2024,67094,133304,WRO,2025
Idaho,Dec 2024,67634,134279,WRO,2025
Idaho,Jan 2025,67894,134855,WRO,2025
Idaho,Feb 2025,67955,134865,WRO,2025
Idaho,Mar 2025,68416,135547,WRO,2025
Idaho,Apr 2025,68055,134557,WRO,2025
Idaho,May 2025,67707,133545,WRO,2025
Idaho,Jun 2025,67168,132534,WRO,2025
Idaho,Jul 2025,66861,131191,WRO,2025
Idaho,Aug 2025,66448,130364,WRO,2025
Idaho,Sep 2025,66214,129754,WRO,2025
Nevada,Oct 2024,275439,511207,WRO,2025
Nevada,Nov 2024,274229,508396,WRO,2025
Nevada,Dec 2024,273328,505691,WRO,2025
Nevada,Jan 2025,272898,503643,WRO,2025
Nevada,Feb 2025,271637,500099,WRO,2025
Nevada,Mar 2025,270916,497901,WRO,2025
Nevada,Apr 2025,271271,498155,WRO,2025
Nevada,May 2025,270987,496848,WRO,2025
Nevada,Jun 2025,268605,492270,WRO,2025
Nevada,Jul 2025,265182,485581,WRO,2025
Nevada,Aug 2025,260877,477673,WRO,2025
Nevada,Sep 2025,257618,471768,WRO,2025
Oregon,Oct 2024,447236,771719,WRO,2025
Oregon,Nov 2024,446774,769943,WRO,2025
Oregon,Dec 2024,449425,772311,WRO,2025
Oregon,Jan 2025,451925,774581,WRO,2025
Oregon,Feb 2025,452710,774005,WRO,2025
Oregon,Mar 2025,454650,775544,WRO,2025
Oregon,Apr 2025,455954,776467,WRO,2025
Oregon,May 2025,454718,772893,WRO,2025
Oregon,Jun 2025,454483,772310,WRO,2025
Oregon,Jul 2025,451563,767566,WRO,2025
Oregon,Aug 2025,449774,763773,WRO,2025
Oregon,Sep 2025,447800,759622,WRO,2025
Washington,Oct 2024,524146,903815,WRO,2025
Washington,Nov 2024,523092,900844,WRO,2025
Washington,Dec 2024,524466,901224,WRO,2025
Washington,Jan 2025,527708,906403,WRO,2025
Washington,Feb 2025,526788,902979,WRO,2025
Washington,Mar 2025,529960,908497,WRO,2025
Washington,Apr 2025,530716,906414,WRO,2025
Washington,May 2025,531127,905471,WRO,2025
Washington,Jun 2025,529632,903442,WRO,2025
Washington,Jul 2025,529169,900750,WRO,2025
Washington,Aug 2025,530140,900856,WRO,2025
Washington,Sep 2025,528441,895253,WRO,2025
