state,month,households,persons,region,year
Alaska,Apr 2020,37510,85150,WRO,2020
Alaska,May 2020,38563,86952,WRO,2020
Alaska,Jun 2020,39081,87803,WRO,2020
Alaska,Jul 2020,39112,87331,WRO,2020
Alaska,Aug 2020,40012,88597,WRO,2020
Alaska,Sep 2020,51351,86007,WRO,2020
California,Oct 2019,2141660,4040645,WRO,2020
California,Nov 2019,2148970,4042531,WRO,2020
California,Dec 2019,2164962,4059554,WRO,2020
California,Jan 2020,2162843,4043672,WRO,2020
California,Feb 2020,2162336,4031055,WRO,2020
California,Mar 2020,2176480,4041711,WRO,2020
California,Apr 2020,2404044,4451007,WRO,2020
California,May 2020,2517672,4637893,WRO,2020
California,Jun 2020,2592246,4775267,WRO,2020
California,Jul 2020,2513681,4564117,WRO,2020
California,Aug 2020,2488992,4519289,WRO,2020
California,Sep 2020,2458340,4537280,WRO,2020
Hawaii,Oct 2019,79960,155061,WRO,2020
Hawaii,Nov 2019,79705,154517,WRO,2020
Hawaii,Dec 2019,79848,154377,WRO,2020
Hawaii,Jan 2020,79627,153634,WRO,2020
Hawaii,Feb 2020,78954,152252,WRO,2020
Hawaii,Mar 2020,79574,153047,WRO,2020
Hawaii,Apr 2020,89419,171451,WRO,2020
Hawaii,May 2020,96580,177569,WRO,2020
Hawaii,Jun 2020,97680,180301,WRO,2020
Hawaii,Jul 2020,97382,176519,WRO,2020
Hawaii,Aug 2020,97265,177083,WRO,2020
Hawaii,Sep 2020,97509,179205,WRO,2020
Idaho,Oct 2019,64964,142199,WRO,2020
Idaho,Nov 2019,65405,142817,WRO,2020
Idaho,Dec 2019,66039,143833,WRO,2020
Idaho,Jan 2020,66980,146233,WRO,2020
Idaho,Feb 2020,67857,147759,WRO,2020
Idaho,Mar 2020,68093,148022,WRO,2020
Idaho,Apr 2020,69831,152412,WRO,2020
Idaho,May 2020,69547,151239,WRO,2020
Idaho,Jun 2020,70386,152881,WRO,2020
Idaho,Jul 2020,68297,146807,WRO,2020
Idaho,Aug 2020,66989,143926,WRO,2020
Idaho,Sep 2020,65449,139833,WRO,2020
Nevada,Oct 2019,222031,419832,WRO,2020
Nevada,Nov 2019,220804,416996,WRO,2020
Nevada,Dec 2019,220014,414564,WRO,2020
Nevada,Jan 2020,220255,414058,WRO,2020
Nevada,Feb 2020,219544,412342,WRO,2020
Nevada,Mar 2020,227106,426527,WRO,2020
Nevada,Apr 2020,258935,497313,WRO,2020
Nevada,May 2020,267991,511818,WRO,2020
Nevada,Jun 2020,250508,465469,WRO,2020
Nevada,Jul 2020,247657,465536,WRO,2020
Nevada,Aug 2020,251790,468945,WRO,2020
Nevada,Sep 2020,252316,470857,WRO,2020
Oregon,Oct 2019,345102,584077,WRO,2020
Oregon,Nov 2019,344537,581564,WRO,2020
Oregon,Dec 2019,344810,581511,WRO,2020
Oregon,Jan 2020,345721,581867,WRO,2020
Oregon,Feb 2020,346178,581288,WRO,2020
Oregon,Mar 2020,359017,601101,WRO,2020
Oregon,Apr 2020,395848,665156,WRO,2020
Oregon,May 2020,405104,681125,WRO,2020
Oregon,Jun 2020,411918,692588,WRO,2020
Oregon,Jul 2020,418178,702882,WRO,2020
Oregon,Aug 2020,416805,701881,WRO,2020
Oregon,Sep 2020,396809,670776,WRO,2020
Washington,Oct 2019,472440,802305,WRO,2020
Washington,Nov 2019,470541,797097,WRO,2020
Washington,Dec 2019,470129,793616,WRO,2020
Washington,Jan 2020,471226,796876,WRO,2020
Washington,Feb 2020,470863,797442,WRO,2020
Washington,Mar 2020,471415,797246,WRO,2020
Washington,Apr 2020,530262,960064,WRO,2020
Washington,May 2020,527875,929111,WRO,2020
Washington,Jun 2020,532312,929624,WRO,2020
Washington,Jul 2020,537152,940841,WRO,2020
Washington,Aug 2020,537955,956647,WRO,2020
Washington,Sep 2020,535159,951090,WRO,2020
