state,month,households,persons,region,year
Wyoming,Jun 2019,11585,25838,MPRO,2019
Wyoming,Jul 2019,11492,25527,MPRO,2019
Wyoming,Aug 2019,11429,25349,MPRO,2019
Wyoming,Sep 2019,11194,24928,MPRO,2019
Alaska,Oct 2018,32487,71775,WRO,2019
Alaska,Nov 2018,37781,83956,WRO,2019
Alaska,Dec 2018,37928,84575,WRO,2019
Alaska,Jan 2019 /2,38796,86305,WRO,2019
Alaska,Feb 2019 /2,6167,14683,WRO,2019
Alaska,Mar 2019,38972,86284,WRO,2019
Alaska,Apr 2019,39433,87526,WRO,2019
Alaska,May 2019,39133,86836,WRO,2019
Alaska,Jun 2019,39241,87307,WRO,2019
Alaska,Jul 2019,38892,86605,WRO,2019
Alaska,Aug 2019,38756,86185,WRO,2019
Alaska,Sep 2019,38335,85147,WRO,2019
California,Oct 2018,1911644,3830650,WRO,2019
California,Nov 2018,1894575,3795514,WRO,2019
California,Dec 2018,1886632,3773446,WRO,2019
California,Jan 2019 /2,1890447,3727456,WRO,2019
California,Feb 2019 /2,303030,606095,WRO,2019
California,Mar 2019,1848931,3677090,WRO,2019
California,Apr 2019,1824382,3623654,WRO,2019
California,May 2019,1837803,3636313,WRO,2019
California,Jun 2019,1970778,3775793,WRO,2019
California,Jul 2019,2053345,3914962,WRO,2019
California,Aug 2019,2100790,3987750,WRO,2019
California,Sep 2019,2118467,4004917,WRO,2019
Hawaii,Oct 2018,82806,161354,WRO,2019
Hawaii,Nov 2018,82343,160334,WRO,2019
Hawaii,Dec 2018,82149,159653,WRO,2019
Hawaii,Jan 2019 /2,81833,158949,WRO,2019
Hawaii,Feb 2019 /2,5547,7377,WRO,2019
Hawaii,Mar 2019,80421,155902,WRO,2019
Hawaii,Apr 2019,79929,154526,WRO,2019
Hawaii,May 2019,79934,154618,WRO,2019
Hawaii,Jun 2019,79702,154161,WRO,2019
Hawaii,Jul 2019,83361,162260,WRO,2019
Hawaii,Aug 2019,79813,154642,WRO,2019
Hawaii,Sep 2019,79998,155293,WRO,2019
Idaho,Oct 2018,66828,148779,WRO,2019
Idaho,Nov 2018,66955,148842,WRO,2019
Idaho,Dec 2018,67155,149309,WRO,2019
Idaho,Jan 2019 /2,67554,150376,WRO,2019
Idaho,Feb 2019 /2,8134,20752,WRO,2019
Idaho,Mar 2019,67038,148378,WRO,2019
Idaho,Apr 2019,66547,146903,WRO,2019
Idaho,May 2019,66052,145542,WRO,2019
Idaho,Jun 2019,65349,143910,WRO,2019
Idaho,Jul 2019,64960,142933,WRO,2019
Idaho,Aug 2019,65235,143236,WRO,2019
Idaho,Sep 2019,64868,142105,WRO,2019
Nevada,Oct 2018,227448,434898,WRO,2019
Nevada,Nov 2018,225371,430141,WRO,2019
Nevada,Dec 2018,224523,427773,WRO,2019
Nevada,Jan 2019 /2,223565,425264,WRO,2019
Nevada,Feb 2019 /2,21911,41853,WRO,2019
Nevada,Mar 2019,220731,418397,WRO,2019
Nevada,Apr 2019,221242,419347,WRO,2019
Nevada,May 2019,220650,418308,WRO,2019
Nevada,Jun 2019,221312,419602,WRO,2019
Nevada,Jul 2019,221819,420743,WRO,2019
Nevada,Aug 2019,222412,421481,WRO,2019
Nevada,Sep 2019,222216,421015,WRO,2019
Oregon,Oct 2018,354999,612249,WRO,2019
Oregon,Nov 2018,353939,610070,WRO,2019
Oregon,Dec 2018,354725,607328,WRO,2019
Oregon,Jan 2019 /2,353560,607135,WRO,2019
Oregon,Feb 2019 /2,41143,71869,WRO,2019
Oregon,Mar 2019,349604,597775,WRO,2019
Oregon,Apr 2019,349537,596165,WRO,2019
Oregon,May 2019,349737,595284,WRO,2019
Oregon,Jun 2019,349024,593129,WRO,2019
Oregon,Jul 2019,348528,591697,WRO,2019
Oregon,Aug 2019,348362,590317,WRO,2019
Oregon,Sep 2019,345676,586111,WRO,2019
Washington,Oct 2018,489477,845789,WRO,2019
Washington,Nov 2018,488863,843905,WRO,2019
Washington,Dec 2018,488059,842115,WRO,2019
Washington,Jan 2019 /2,910221,1640632,WRO,2019
Washington,Feb 2019 /2,67828,126444,WRO,2019
Washington,Mar 2019,480950,826184,WRO,2019
Washington,Apr 2019,479207,818771,WRO,2019
Washington,May 2019,478607,815496,WRO,2019
Washington,Jun 2019,476592,813948,WRO,2019
Washington,Jul 2019,475598,809551,WRO,2019
Washington,Aug 2019,475838,810037,WRO,2019
Washington,Sep 2019,473056,804663,WRO,2019
