state,month,households,persons,region,year
Alaska,Mar 2024,34485,77100,WRO,2024
Alaska,Apr 2024,36357,78919,WRO,2024
Alaska,May 2024,36687,79542,WRO,2024
Alaska,Jun 2024,36878,79710,WRO,2024
Alaska,Jul 2024,36171,78184,WRO,2024
Alaska,Aug 2024,34322,74310,WRO,2024
Alaska,Sep 2024,32624,70336,WRO,2024
California,Oct 2023,3068940,5307404,WRO,2024
California,Nov 2023,3070168,5302750,WRO,2024
California,Dec 2023,3083150,5318809,WRO,2024
California,Jan 2024,3097449,5335531,WRO,2024
California,Feb 2024,3051842,5258910,WRO,2024
California,Mar 2024,3142476,5406892,WRO,2024
California,Apr 2024,3146853,5405423,WRO,2024
California,May 2024,3169329,5444031,WRO,2024
California,Jun 2024,3169324,5444022,WRO,2024
California,Jul 2024,3154411,5391640,WRO,2024
California,Aug 2024,3190682,5466830,WRO,2024
California,Sep 2024,3199052,5472654,WRO,2024
Hawaii,Oct 2023,92286,172031,WRO,2024
Hawaii,Nov 2023,93990,175060,WRO,2024
Hawaii,Dec 2023,92417,171908,WRO,2024
Hawaii,Jan 2024,88153,164254,WRO,2024
Hawaii,Feb 2024,86894,162186,WRO,2024
Hawaii,Mar 2024,85110,158876,WRO,2024
Hawaii,Apr 2024,83779,156019,WRO,2024
Hawaii,May 2024,83645,155745,WRO,2024
Hawaii,Jun 2024,83442,155254,WRO,2024
Hawaii,Jul 2024,83772,156352,WRO,2024
Hawaii,Aug 2024,82691,154836,WRO,2024
Hawaii,Sep 2024,83214,156788,WRO,2024
Idaho,Oct 2023,62745,125435,WRO,2024
Idaho,Nov 2023,63192,126574,WRO,2024
Idaho,Dec 2023,63782,127898,WRO,2024
Idaho,Jan 2024,64584,129895,WRO,2024
Idaho,Feb 2024,65199,131185,WRO,2024
Idaho,Mar 2024,65823,132490,WRO,2024
Idaho,Apr 2024,66416,133661,WRO,2024
Idaho,May 2024,66201,132881,WRO,2024
Idaho,Jun 2024,66361,132943,WRO,2024
Idaho,Jul 2024,66549,132956,WRO,2024
Idaho,Aug 2024,66385,132302,WRO,2024
Idaho,Sep 2024,66338,132020,WRO,2024
Nevada,Oct 2023,267803,507021,WRO,2024
Nevada,Nov 2023,266516,504365,WRO,2024
Nevada,Dec 2023,264184,499324,WRO,2024
Nevada,Jan 2024,267001,502149,WRO,2024
Nevada,Feb 2024,267585,501907,WRO,2024
Nevada,Mar 2024,267601,501460,WRO,2024
Nevada,Apr 2024,268195,500816,WRO,2024
Nevada,May 2024,269793,503276,WRO,2024
Nevada,Jun 2024,271867,507169,WRO,2024
Nevada,Jul 2024,273824,510763,WRO,2024
Nevada,Aug 2024,275340,513292,WRO,2024
Nevada,Sep 2024,276403,513996,WRO,2024
Oregon,Oct 2023,428139,742069,WRO,2024
Oregon,Nov 2023,416949,731508,WRO,2024
Oregon,Dec 2023,421604,739283,WRO,2024
Oregon,Jan 2024,428111,748069,WRO,2024
Oregon,Feb 2024,433644,756162,WRO,2024
Oregon,Mar 2024,438577,762854,WRO,2024
Oregon,Apr 2024,441501,766874,WRO,2024
Oregon,May 2024,441955,767546,WRO,2024
Oregon,Jun 2024,444377,771152,WRO,2024
Oregon,Jul 2024,443446,768296,WRO,2024
Oregon,Aug 2024,444215,769609,WRO,2024
Oregon,Sep 2024,445000,769504,WRO,2024
Washington,Oct 2023,500782,873576,WRO,2024
Washington,Nov 2023,499727,871042,WRO,2024
Washington,Dec 2023,504539,880346,WRO,2024
Washington,Jan 2024,508087,883902,WRO,2024
Washington,Feb 2024,510701,886832,WRO,2024
Washington,Mar 2024,513178,889652,WRO,2024
Washington,Apr 2024,514456,887954,WRO,2024
Washington,May 2024,517663,892304,WRO,2024
Washington,Jun 2024,518320,894394,WRO,2024
Washington,Jul 2024,519350,895356,WRO,2024
Washington,Aug 2024,523109,902804,WRO,2024
Washington,Sep 2024,522413,901632,WRO,2024
