state,month,households,persons,region,year
Alaska,Mar 2023,24318,52952,WRO,2023
Alaska,Apr 2023,27132,59602,WRO,2023
Alaska,May 2023,29400,64768,WRO,2023
Alaska,Jun 2023,30208,66122,WRO,2023
Alaska,Jul 2023,30581,66539,WRO,2023
Alaska,Aug 2023,30106,64960,WRO,2023
Alaska,Sep 2023,27367,59557,WRO,2023
California,Oct 2022,2870494,5052731,WRO,2023
California,Nov 2022,2944785,5166416,WRO,2023
California,Dec 2022,2963632,5196207,WRO,2023
California,Jan 2023,2982802,5216600,WRO,2023
California,Feb 2023,3006076,5245040,WRO,2023
California,Mar 2023,3030977,5279190,WRO,2023
California,Apr 2023,2965170,5172539,WRO,2023
California,May 2023,2992905,5215990,WRO,2023
California,Jun 2023,3020493,5265551,WRO,2023
California,Jul 2023,3007004,5230031,WRO,2023
California,Aug 2023,3044879,5287586,WRO,2023
California,Sep 2023,3043657,5278649,WRO,2023
Hawaii,Oct 2022,89098,158492,WRO,2023
Hawaii,Nov 2022,88010,156708,WRO,2023
Hawaii,Dec 2022,87288,155862,WRO,2023
Hawaii,Jan 2023,86984,154477,WRO,2023
Hawaii,Feb 2023,86154,154260,WRO,2023
Hawaii,Mar 2023,86953,155789,WRO,2023
Hawaii,Apr 2023,83110,155150,WRO,2023
Hawaii,May 2023,83662,156097,WRO,2023
Hawaii,Jun 2023,84241,157132,WRO,2023
Hawaii,Jul 2023,83772,156352,WRO,2023
Hawaii,Aug 2023,84403,157544,WRO,2023
Hawaii,Sep 2023,91581,173570,WRO,2023
Idaho,Oct 2022,60809,122172,WRO,2023
Idaho,Nov 2022,61195,122760,WRO,2023
Idaho,Dec 2022,61807,123861,WRO,2023
Idaho,Jan 2023,61077,122667,WRO,2023
Idaho,Feb 2023,61529,123413,WRO,2023
Idaho,Mar 2023,61872,123891,WRO,2023
Idaho,Apr 2023,62197,124509,WRO,2023
Idaho,May 2023,62480,125305,WRO,2023
Idaho,Jun 2023,62706,125636,WRO,2023
Idaho,Jul 2023,62456,125267,WRO,2023
Idaho,Aug 2023,62165,124552,WRO,2023
Idaho,Sep 2023,62339,124486,WRO,2023
Nevada,Oct 2022,249520,476113,WRO,2023
Nevada,Nov 2022,249560,475202,WRO,2023
Nevada,Dec 2022,250944,478483,WRO,2023
Nevada,Jan 2023,262498,499320,WRO,2023
Nevada,Feb 2023,261744,497584,WRO,2023
Nevada,Mar 2023,260914,495847,WRO,2023
Nevada,Apr 2023,255871,486602,WRO,2023
Nevada,May 2023,259584,493254,WRO,2023
Nevada,Jun 2023,262890,498558,WRO,2023
Nevada,Jul 2023,264832,501574,WRO,2023
Nevada,Aug 2023,267529,505874,WRO,2023
Nevada,Sep 2023,268386,507769,WRO,2023
Oregon,Oct 2022,417790,730228,WRO,2023
Oregon,Nov 2022,412199,722168,WRO,2023
Oregon,Dec 2022,414184,725237,WRO,2023
Oregon,Jan 2023,414219,722867,WRO,2023
Oregon,Feb 2023,416877,727451,WRO,2023
Oregon,Mar 2023,423226,735578,WRO,2023
Oregon,Apr 2023,425681,738388,WRO,2023
Oregon,May 2023,426270,737901,WRO,2023
Oregon,Jun 2023,425365,736433,WRO,2023
Oregon,Jul 2023,423223,733385,WRO,2023
Oregon,Aug 2023,425816,737793,WRO,2023
Oregon,Sep 2023,427940,741635,WRO,2023
Washington,Oct 2022,522173,916801,WRO,2023
Washington,Nov 2022,517791,901738,WRO,2023
Washington,Dec 2022,521094,908070,WRO,2023
Washington,Jan 2023,519581,905691,WRO,2023
Washington,Feb 2023,518903,904727,WRO,2023
Washington,Mar 2023,514944,904081,WRO,2023
Washington,Apr 2023,513141,900999,WRO,2023
Washington,May 2023,510191,891573,WRO,2023
Washington,Jun 2023,508714,888140,WRO,2023
Washington,Jul 2023,505380,882018,WRO,2023
Washington,Aug 2023,503717,875948,WRO,2023
Washington,Sep 2023,502747,875659,WRO,2023
